RSI,MACD,EMA20,SMA50,ADX,ATR,WILLR,ROC,Target
-1.9060141973238856,-1.476739850216838,-1.0092700253352391,-0.44520634664866654,0.4233109321790164,-0.4140125901523622,-1.0731319503095864,-1.081239315263022,1
-1.3853665373220256,-1.4539170596291262,-1.0392028450705564,-0.4726183053430601,0.5196255177994626,-0.4765635502849022,-0.6002988896447441,-0.8552925212209248,1
-1.1677935501057286,-1.3968032342094263,-1.0613916916335937,-0.5035422624381842,0.5620247484797032,-0.6458144935449006,-0.2206757020815896,-0.6102819454405429,0
-1.308874694254527,-1.366187761632254,-1.0873746780871747,-0.5318753238992366,0.6133597888022589,-0.7725259012190281,-0.5075259526536319,-0.7448777160114852,1
-1.128388343691617,-1.3087944418858954,-1.1069786974291729,-0.5592011036190855,0.6752867409974187,-0.8162352015517381,-0.3179359140166923,-0.8860603324935525,0
-1.236346434348966,-1.2704246887477963,-1.1288736141138227,-0.5849594109047891,0.7301136595559709,-0.9196565988187854,-0.5198378467871761,-1.165179990767202,1
-1.1235009971326844,-1.2159665922259362,-1.1464014809330723,-0.6113910358865288,0.7810243377849297,-1.0819080536911485,-0.4090370524517735,-0.7995131795107638,0
-1.319842839649525,-1.1958032308931636,-1.1694603787181275,-0.6398318347449641,0.8527311924071036,-1.1605529313227432,-0.7586723355250452,-0.7727417943067633,0
-1.4011367854921992,-1.182692973662773,-1.1934163315316129,-0.6669529325606683,0.9319425480165676,-1.2997976121728565,-0.8823849207147259,-0.08054003264165834,1
-1.3480627934648988,-1.1555827756164352,-1.214152604901962,-0.6949681714352799,1.0242748197652485,-1.3377442920862497,-0.8127727667216661,-0.12491778677009988,1
-1.071279751988737,-1.0986338165272849,-1.2280461989041838,-0.7246747889585514,0.9828917579013745,-1.2975819014609402,-0.40285813312233804,0.14109096354102857,1
-0.6688682187899602,-1.0054683471699346,-1.2329853101669548,-0.7525553971240411,0.9487820573360244,-1.2762370238730916,0.919299606032273,0.04164925749109001,0
-0.9120416584671034,-0.9560159290484518,-1.2443753994199203,-0.7803444093508719,0.9171087766607214,-1.376285888233496,0.5827466901430106,-0.30404548979567037,1
-0.5978898688289225,-0.8772784298935838,-1.2484691981150173,-0.8036141551149732,0.8251493420620856,-1.3749365306291235,1.0516398044482318,0.05077471898473344,0
-0.8617250951202936,-0.8430661101935473,-1.25960164480586,-0.8312415886041338,0.7808524460600965,-1.3596659623697551,-0.24440653373566995,-0.281653677058738,0
-0.8872805700430715,-0.8114607967153825,-1.2704091401103175,-0.8585404476538396,0.7458116185474758,-1.4687377639419108,-0.3475469978435361,-0.182047720983827,1
-0.8513914543395271,-0.7755758408986395,-1.279553475571066,-0.8839055599483819,0.6574548123020181,-1.551652746020897,-0.25863124748084426,-0.2300906345972426,0
-0.9449346416539002,-0.7515959968117524,-1.290235516560594,-0.9101540340904112,0.5754092292261431,-1.652328389275158,-0.5964930357305078,-0.08955898653284387,1
-0.06763555735416435,-0.6428026550927362,-1.2829641475469045,-0.9336284617586571,0.3616671997012139,-1.5278253801392117,1.3854755680614381,0.5066236749944263,0
-0.26724723699792613,-0.5738554113050821,-1.280974232752485,-0.9583633321652324,0.1568371174019885,-1.5867024176955298,0.7523953660755404,0.3415429916000235,0
-0.4813817484057425,-0.5396349312650641,-1.2843206119190012,-0.9821232447856607,0.019960619964883793,-1.6553915084772168,0.12504646411076537,0.04298532880999095,1
-0.005611933457360649,-0.45678773037501524,-1.2768773499105333,-1.0017732410724454,-0.14417761366174567,-1.5678887694525798,1.235587351298577,0.12467033383080924,1
0.34177285637032234,-0.3443348770289625,-1.2612185696740577,-1.0162198739890453,-0.21764237342705384,-1.5233692971967707,1.282238888312298,0.5940766584650381,0
0.1696560933534349,-0.27159127614886674,-1.2507527490892891,-1.0326433568272833,-0.28585963824027194,-1.6043148943972296,0.889180298363052,0.2983900220207261,1
0.2951184847609719,-0.19725394449412026,-1.238114493595328,-1.048275019039884,-0.33168961789470325,-1.642261762099027,1.1362744692460707,0.6154408284893417,0
0.18619945826248488,-0.14862417232631983,-1.2288602297460982,-1.062662393652081,-0.37424602105893445,-1.7127821441683395,0.9272364570171009,0.5734056390893569,0
-0.19951711226432242,-0.14989291647802616,-1.2286511395762443,-1.0801147166543594,-0.47865048702083807,-1.7652142392148324,0.14454144760934015,0.31282990258125437,0
-0.6739149270424644,-0.20855484072291328,-1.2403780321711155,-1.0999317086429299,-0.5386938756820283,-1.6945175235840482,-0.9978959807884958,0.03222735259343261,0
-0.6843887793834887,-0.2547363432331818,-1.2512707942834673,-1.1243226702242624,-0.6335771821131485,-1.5527707927646124,-1.0250010455090663,-0.4692070503600771,0
-0.7047039915524674,-0.2917437788867443,-1.2616404613100174,-1.1467437035603236,-0.7392310318862354,-1.4285019677444675,-1.3649731363168363,-0.3528572389067731,0
-0.9496321803886056,-0.34937892071161447,-1.2773223979660353,-1.1671258381130742,-0.6666259586756502,-1.1106535379952878,-0.6201382228975265,-0.3886374381280042,1
-0.03302145622741651,-0.30028305991575144,-1.2727656422148932,-1.1790869326117823,-0.7102712597534226,-0.9361001445407916,0.5856415567593259,-0.14479148450222254,1
0.6915388001046576,-0.15381844410344253,-1.2469662842446114,-1.1857424253822488,-0.8003825798984717,-0.7754841712328763,1.4785510651155083,0.2206380437615151,1
1.378925239268565,0.11545455151938765,-1.192073407969952,-1.1856677916544534,-0.724623746520989,-0.39839486620813147,1.425493755510135,1.2352354721799583,0
0.7342824396082311,0.23892683573178108,-1.1598165714263182,-1.1843522217308202,-0.6542762639122449,-0.35363974843054435,0.8048209458685839,0.6407967671341298,0
0.6636479972059827,0.3216833902231678,-1.132688929101289,-1.1817284823320044,-0.6019811444346005,-0.545420729797818,0.7314762593674872,0.6464478523100088,0
0.4745956091439854,0.35515689519280713,-1.1135704389457586,-1.1793094248373335,-0.5972325691677854,-0.5911470285716953,0.5380322312802281,0.7339752672885117,1
0.5872632421418047,0.3980793693692486,-1.0917728595440923,-1.1774641004458928,-0.5928231781259985,-0.6943920117493396,0.6984722982461642,1.2315981660742887,0
0.4901242631803747,0.4132781659759555,-1.0746482908647632,-1.1758904313331,-0.6026814641640159,-0.8113431140551935,0.6058766401958279,1.163819442167434,1
0.6194947414818369,0.44260064620721806,-1.0543719548391413,-1.1719432427901215,-0.6021504853411741,-0.915528167680277,0.7763990189962809,1.3211194948631768,1
0.7967165340395482,0.4923183965855807,-1.0292639746000691,-1.166322267052654,-0.576137719306565,-1.0039367482987431,1.0175182411134236,1.7225556017020764,1
0.850845927146777,0.5346078137203873,-1.0044644262391504,-1.1609105283936985,-0.5464569272270577,-1.0914231951873579,1.0917788753426563,1.192901385420416,1
1.0746564735938167,0.6038524896720625,-0.9731298318822401,-1.1527898425847478,-0.4174665434689175,-0.9378507988926119,1.119604695487189,0.7960790389757227,0
0.9395043428381322,0.6360740210140086,-0.9476336908010928,-1.1450169915321013,-0.3388749340520922,-1.040842499655351,1.0270522527437502,-0.17033383064272,1
1.132763896512102,0.6899993559456705,-0.9169545585765058,-1.1375823724357401,-0.23248347236099076,-1.075201200805452,1.2039744858637769,0.5202043224590053,0
1.0999112703133698,0.7200297585857978,-0.889840072620192,-1.1315717172621038,-0.1228997023712844,-1.202206681317558,1.0658646123675426,0.5610648008004978,1
1.4876728865922668,0.8160846024424255,-0.8485169706569968,-1.1196182420790821,0.03624466406458489,-1.0015054726693715,1.371326208685352,1.1866264606306896,0
1.3122159879230828,0.8642571090007967,-0.8145236090252308,-1.1065975702487465,0.20104830846083985,-1.031811547985726,0.8534315746034669,0.9598382136386031,1
1.5707247741985058,0.9512966802992012,-0.7713994621028765,-1.085164038527348,0.3725270301483046,-0.9016156536963679,1.2790459422875773,1.3806427978479363,1
1.8383302584758612,1.083357927855385,-0.7168255687472599,-1.0609424665082052,0.578399410875934,-0.7130705464171048,1.256663716734065,1.6701218246813765,1
1.8890639990953706,1.1891986020000294,-0.6641836243262826,-1.0351652408857086,0.7722730642302716,-0.707605245856067,1.346633376392431,1.558827022859413,1
